rdfid,concept,tfidf,direction,content_type,topic_name,order
stringEquals,ObjectMethodInvocation,0.779301723569011,outcome,example,Strings,50
stringEquals,PublicClassSpecifier,0.0634373200599912,outcome,example,Strings,50
stringEquals,PublicMethodSpecifier,0.04156890505357,outcome,example,Strings,50
stringEquals,SimpleAssignmentExpression,0.136329640450699,outcome,example,Strings,50
stringEquals,SimpleVariable,0.531478917042255,outcome,example,Strings,50
stringEquals,StaticMethodSpecifier,0.0706328961188937,outcome,example,Strings,50
stringEquals,StringDataType,0.673498766362655,outcome,example,Strings,50
stringEquals,StringInitializationStatement,2.24929039039933,outcome,example,Strings,50
stringEquals,StringLiteral,0.454928135460297,outcome,example,Strings,50
stringEquals,StringVariable,2.04002908344661,outcome,example,Strings,50
stringEquals,VoidDataType,0.0406005780140349,outcome,example,Strings,50
ae_StringExample_v2,ActualMethodParameter,0.356446953987842,outcome,animated_example,Strings,50
ae_StringExample_v2,ClassDefinition,0.0263289387223491,outcome,animated_example,Strings,50
ae_StringExample_v2,FormalMethodParameter,0.0435120602039102,outcome,animated_example,Strings,50
ae_StringExample_v2,java.lang.System.out.println,0.794136375174486,outcome,animated_example,Strings,50
ae_StringExample_v2,MethodDefinition,0.038670377077733,outcome,animated_example,Strings,50
ae_StringExample_v2,nullInitialization,1.99387691494121,outcome,animated_example,Strings,50
ae_StringExample_v2,PublicClassSpecifier,0.0634373200599912,outcome,animated_example,Strings,50
ae_StringExample_v2,PublicMethodSpecifier,0.04156890505357,outcome,animated_example,Strings,50
ae_StringExample_v2,SimpleAssignmentExpression,0.0817977842704197,outcome,animated_example,Strings,50
ae_StringExample_v2,StaticMethodSpecifier,0.0706328961188937,outcome,animated_example,Strings,50
ae_StringExample_v2,StringAddition,1.09966423781899,outcome,animated_example,Strings,50
ae_StringExample_v2,StringDataType,0.673498766362655,outcome,animated_example,Strings,50
ae_StringExample_v2,StringLiteral,0.454928135460297,outcome,animated_example,Strings,50
ae_StringExample_v2,StringVariable,2.04002908344661,outcome,animated_example,Strings,50
ae_StringExample_v2,VoidDataType,0.0406005780140349,outcome,animated_example,Strings,50
ae_concat_demo,ActualMethodParameter,0.118815651329281,outcome,animated_example,Strings,50
ae_concat_demo,AddExpression,0.647523940447407,outcome,animated_example,Strings,50
ae_concat_demo,ClassDefinition,0.0263289387223491,outcome,animated_example,Strings,50
ae_concat_demo,FormalMethodParameter,0.0435120602039102,outcome,animated_example,Strings,50
ae_concat_demo,java.lang.System.out.println,0.264712125058162,outcome,animated_example,Strings,50
ae_concat_demo,MethodDefinition,0.038670377077733,outcome,animated_example,Strings,50
ae_concat_demo,PublicClassSpecifier,0.0634373200599912,outcome,animated_example,Strings,50
ae_concat_demo,PublicMethodSpecifier,0.04156890505357,outcome,animated_example,Strings,50
ae_concat_demo,SimpleAssignmentExpression,0.0817977842704197,outcome,animated_example,Strings,50
ae_concat_demo,StaticMethodSpecifier,0.0706328961188937,outcome,animated_example,Strings,50
ae_concat_demo,StringAddition,0.549832118909496,outcome,animated_example,Strings,50
ae_concat_demo,StringDataType,0.673498766362655,outcome,animated_example,Strings,50
ae_concat_demo,StringInitializationStatement,2.24929039039933,outcome,animated_example,Strings,50
ae_concat_demo,StringLiteral,0.454928135460297,outcome,animated_example,Strings,50
ae_concat_demo,StringVariable,2.04002908344661,outcome,animated_example,Strings,50
ae_concat_demo,VoidDataType,0.0406005780140349,outcome,animated_example,Strings,50
ae_tostring_demo,ActualMethodParameter,0.475262605317123,outcome,animated_example,Strings,50
ae_tostring_demo,ClassDefinition,0.0263289387223491,outcome,animated_example,Strings,50
ae_tostring_demo,DoubleDataType,0.63214907884874,outcome,animated_example,Strings,50
ae_tostring_demo,FormalMethodParameter,0.0435120602039102,outcome,animated_example,Strings,50
ae_tostring_demo,IntDataType,0.224499588787552,outcome,animated_example,Strings,50
ae_tostring_demo,java.lang.String.length,1.57890356696951,outcome,animated_example,Strings,50
ae_tostring_demo,java.lang.System.out.println,0.529424250116324,outcome,animated_example,Strings,50
ae_tostring_demo,MethodDefinition,0.038670377077733,outcome,animated_example,Strings,50
ae_tostring_demo,ObjectMethodInvocation,0.779301723569011,outcome,animated_example,Strings,50
ae_tostring_demo,PublicClassSpecifier,0.0634373200599912,outcome,animated_example,Strings,50
ae_tostring_demo,PublicMethodSpecifier,0.04156890505357,outcome,animated_example,Strings,50
ae_tostring_demo,SimpleAssignmentExpression,0.0817977842704197,outcome,animated_example,Strings,50
ae_tostring_demo,StaticMethodSpecifier,0.0706328961188937,outcome,animated_example,Strings,50
ae_tostring_demo,StringAddition,1.09966423781899,outcome,animated_example,Strings,50
ae_tostring_demo,StringDataType,0.673498766362655,outcome,animated_example,Strings,50
ae_tostring_demo,StringLiteral,0.454928135460297,outcome,animated_example,Strings,50
ae_tostring_demo,StringVariable,0.680009694482204,outcome,animated_example,Strings,50
ae_tostring_demo,SubtractExpression,0.81203332697882,outcome,animated_example,Strings,50
ae_tostring_demo,VoidDataType,0.0406005780140349,outcome,animated_example,Strings,50
jboolean_var,ActualMethodParameter,0.118815651329281,outcome,question,Boolean_Expressions,60
jboolean_var,BooleanDataType,0.985276743149342,outcome,question,Boolean_Expressions,60
jboolean_var,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jboolean_var,False,1.12464519519966,outcome,question,Boolean_Expressions,60
jboolean_var,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jboolean_var,GreaterExpression,1.03963440547986,outcome,question,Boolean_Expressions,60
jboolean_var,IfStatement,0.907517084260297,outcome,question,Boolean_Expressions,60
jboolean_var,java.lang.System.out.print,0.929418925714293,outcome,question,Boolean_Expressions,60
jboolean_var,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jboolean_var,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jboolean_var,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jboolean_var,SimpleAssignmentExpression,0.0545318561802798,outcome,question,Boolean_Expressions,60
jboolean_var,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jboolean_var,True,1.39181692361325,outcome,question,Boolean_Expressions,60
jboolean_var,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jboolean_method,ActualMethodParameter,0.356446953987842,outcome,question,Boolean_Expressions,60
jboolean_method,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jboolean_method,EqualExpression,0.921994907614825,outcome,question,Boolean_Expressions,60
jboolean_method,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jboolean_method,IfStatement,1.81503416852059,outcome,question,Boolean_Expressions,60
jboolean_method,IntDataType,0.224499588787552,outcome,question,Boolean_Expressions,60
jboolean_method,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jboolean_method,ObjectEquality,2.09078692794927,outcome,question,Boolean_Expressions,60
jboolean_method,ObjectMethodInvocation,0.389650861784506,outcome,question,Boolean_Expressions,60
jboolean_method,PostDecrementExpression,1.39181692361325,outcome,question,Boolean_Expressions,60
jboolean_method,PostIncrementExpression,0.719719065672246,outcome,question,Boolean_Expressions,60
jboolean_method,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jboolean_method,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jboolean_method,SimpleAssignmentExpression,0.0817977842704197,outcome,question,Boolean_Expressions,60
jboolean_method,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jboolean_method,StringConstructorCall,3.03351132042548,outcome,question,Boolean_Expressions,60
jboolean_method,StringCreationStatement,3.03351132042548,outcome,question,Boolean_Expressions,60
jboolean_method,StringDataType,0.448999177575103,outcome,question,Boolean_Expressions,60
jboolean_method,StringLiteral,0.454928135460297,outcome,question,Boolean_Expressions,60
jboolean_method,StringVariable,1.36001938896441,outcome,question,Boolean_Expressions,60
jboolean_method,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jboolean_operators1,AndExpression,1.18769694095732,outcome,question,Boolean_Expressions,60
jboolean_operators1,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jboolean_operators1,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jboolean_operators1,GreaterExpression,1.03963440547986,outcome,question,Boolean_Expressions,60
jboolean_operators1,IfStatement,0.907517084260297,outcome,question,Boolean_Expressions,60
jboolean_operators1,IntDataType,0.224499588787552,outcome,question,Boolean_Expressions,60
jboolean_operators1,LessExpression,0.643628896578859,outcome,question,Boolean_Expressions,60
jboolean_operators1,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jboolean_operators1,PostIncrementExpression,0.719719065672246,outcome,question,Boolean_Expressions,60
jboolean_operators1,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jboolean_operators1,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jboolean_operators1,SimpleAssignmentExpression,0.0272659280901399,outcome,question,Boolean_Expressions,60
jboolean_operators1,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jboolean_operators1,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jboolean_operator3,ActualMethodParameter,0.118815651329281,outcome,question,Boolean_Expressions,60
jboolean_operator3,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jboolean_operator3,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jboolean_operator3,GreaterExpression,1.03963440547986,outcome,question,Boolean_Expressions,60
jboolean_operator3,IntDataType,0.224499588787552,outcome,question,Boolean_Expressions,60
jboolean_operator3,java.lang.System.out.print,0.929418925714293,outcome,question,Boolean_Expressions,60
jboolean_operator3,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jboolean_operator3,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jboolean_operator3,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jboolean_operator3,SimpleAssignmentExpression,0.0272659280901399,outcome,question,Boolean_Expressions,60
jboolean_operator3,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jboolean_operator3,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,ActualMethodParameter,0.118815651329281,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,GreaterExpression,1.03963440547986,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,IntDataType,0.448999177575103,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,java.lang.System.out.println,0.264712125058162,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,OrExpression,1.39181692361325,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,SimpleAssignmentExpression,0.0545318561802798,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,SubtractExpression,0.81203332697882,outcome,question,Boolean_Expressions,60
jbooleanOperationsOR,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,ActualMethodParameter,0.237631302658561,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,IfStatement,0.907517084260297,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,IntDataType,0.224499588787552,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,java.lang.Math.abs,2.09078692794927,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,java.lang.System.out.print,0.929418925714293,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,NotEqualExpression,1.46239799789896,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,SimpleAssignmentExpression,0.0817977842704197,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,StringDataType,0.448999177575103,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,StringInitializationStatement,1.12464519519966,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,StringLiteral,0.454928135460297,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,StringVariable,0.680009694482204,outcome,question,Boolean_Expressions,60
jbooleanOperationsNotEqual,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,AndExpression,1.18769694095732,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,GreaterExpression,1.03963440547986,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,IfStatement,0.907517084260297,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,IntDataType,0.224499588787552,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,LessExpression,0.643628896578859,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,NotExpression,1.65145423411724,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,PostIncrementExpression,0.719719065672246,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,SimpleAssignmentExpression,0.0272659280901399,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jbooleanOperationsNot,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,IfStatement,0.907517084260297,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,IntDataType,0.224499588787552,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,LessEqualExpression,1.37062762453979,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,PostIncrementExpression,0.719719065672246,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,SimpleAssignmentExpression,0.0272659280901399,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jbooleanOperationsLessEqual,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,GreaterEqualExpression,1.43757441415983,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,IfStatement,0.907517084260297,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,IntDataType,0.224499588787552,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,PostIncrementExpression,0.719719065672246,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,SimpleAssignmentExpression,0.0272659280901399,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jbooleanOperationsGreaterEqual,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jif_else1,AddAssignmentExpression,1.09078692794927,outcome,question,Boolean_Expressions,60
jif_else1,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jif_else1,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jif_else1,GreaterExpression,1.03963440547986,outcome,question,Boolean_Expressions,60
jif_else1,IfStatement,0.907517084260297,outcome,question,Boolean_Expressions,60
jif_else1,IntDataType,0.224499588787552,outcome,question,Boolean_Expressions,60
jif_else1,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jif_else1,ModulusExpression,1.35042423845326,outcome,question,Boolean_Expressions,60
jif_else1,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jif_else1,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jif_else1,SimpleAssignmentExpression,0.0272659280901399,outcome,question,Boolean_Expressions,60
jif_else1,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jif_else1,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jtestNull,ActualMethodParameter,0.237631302658561,outcome,question,Boolean_Expressions,60
jtestNull,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jtestNull,EqualExpression,1.84398981522965,outcome,question,Boolean_Expressions,60
jtestNull,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jtestNull,IfStatement,0.907517084260297,outcome,question,Boolean_Expressions,60
jtestNull,IntDataType,0.224499588787552,outcome,question,Boolean_Expressions,60
jtestNull,java.lang.System.out.println,0.529424250116324,outcome,question,Boolean_Expressions,60
jtestNull,LessExpression,0.643628896578859,outcome,question,Boolean_Expressions,60
jtestNull,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jtestNull,null,1.69284691927723,outcome,question,Boolean_Expressions,60
jtestNull,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jtestNull,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jtestNull,SimpleAssignmentExpression,0.0817977842704197,outcome,question,Boolean_Expressions,60
jtestNull,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jtestNull,StringDataType,0.448999177575103,outcome,question,Boolean_Expressions,60
jtestNull,StringInitializationStatement,1.12464519519966,outcome,question,Boolean_Expressions,60
jtestNull,StringLiteral,0.454928135460297,outcome,question,Boolean_Expressions,60
jtestNull,StringVariable,0.680009694482204,outcome,question,Boolean_Expressions,60
jtestNull,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
jCompareString,ActualMethodParameter,0.237631302658561,outcome,question,Boolean_Expressions,60
jCompareString,ClassDefinition,0.0263289387223491,outcome,question,Boolean_Expressions,60
jCompareString,FormalMethodParameter,0.0435120602039102,outcome,question,Boolean_Expressions,60
jCompareString,java.lang.String.equals,1.54671888359547,outcome,question,Boolean_Expressions,60
jCompareString,java.lang.String.substring,1.99387691494121,outcome,question,Boolean_Expressions,60
jCompareString,java.lang.System.out.println,0.264712125058162,outcome,question,Boolean_Expressions,60
jCompareString,MethodDefinition,0.038670377077733,outcome,question,Boolean_Expressions,60
jCompareString,ObjectMethodInvocation,0.779301723569011,outcome,question,Boolean_Expressions,60
jCompareString,PublicClassSpecifier,0.0634373200599912,outcome,question,Boolean_Expressions,60
jCompareString,PublicMethodSpecifier,0.04156890505357,outcome,question,Boolean_Expressions,60
jCompareString,SimpleAssignmentExpression,0.0545318561802798,outcome,question,Boolean_Expressions,60
jCompareString,StaticMethodSpecifier,0.0706328961188937,outcome,question,Boolean_Expressions,60
jCompareString,StringDataType,0.448999177575103,outcome,question,Boolean_Expressions,60
jCompareString,StringInitializationStatement,1.12464519519966,outcome,question,Boolean_Expressions,60
jCompareString,StringLiteral,0.454928135460297,outcome,question,Boolean_Expressions,60
jCompareString,StringVariable,0.680009694482204,outcome,question,Boolean_Expressions,60
jCompareString,VoidDataType,0.0406005780140349,outcome,question,Boolean_Expressions,60
boolean_declaration_v2,BooleanDataType,1.97055348629868,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,ClassDefinition,0.0263289387223491,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,False,1.12464519519966,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,FormalMethodParameter,0.0435120602039102,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,MethodDefinition,0.038670377077733,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,PublicClassSpecifier,0.0634373200599912,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,PublicMethodSpecifier,0.04156890505357,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,SimpleAssignmentExpression,0.0545318561802798,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,StaticMethodSpecifier,0.0706328961188937,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,True,1.39181692361325,outcome,example,Boolean_Expressions,60
boolean_declaration_v2,VoidDataType,0.0406005780140349,outcome,example,Boolean_Expressions,60
boolean_expression_v2,BooleanDataType,0.985276743149342,outcome,example,Boolean_Expressions,60
boolean_expression_v2,ClassDefinition,0.0263289387223491,outcome,example,Boolean_Expressions,60
boolean_expression_v2,FormalMethodParameter,0.0435120602039102,outcome,example,Boolean_Expressions,60
boolean_expression_v2,GreaterExpression,1.03963440547986,outcome,example,Boolean_Expressions,60
boolean_expression_v2,LessExpression,0.643628896578859,outcome,example,Boolean_Expressions,60
boolean_expression_v2,MethodDefinition,0.038670377077733,outcome,example,Boolean_Expressions,60
boolean_expression_v2,PublicClassSpecifier,0.0634373200599912,outcome,example,Boolean_Expressions,60
boolean_expression_v2,PublicMethodSpecifier,0.04156890505357,outcome,example,Boolean_Expressions,60
boolean_expression_v2,SimpleAssignmentExpression,0.0545318561802798,outcome,example,Boolean_Expressions,60
boolean_expression_v2,SimpleVariable,0.531478917042255,outcome,example,Boolean_Expressions,60
boolean_expression_v2,StaticMethodSpecifier,0.0706328961188937,outcome,example,Boolean_Expressions,60
boolean_expression_v2,VoidDataType,0.0406005780140349,outcome,example,Boolean_Expressions,60
boolean_operators_v2,ActualMethodParameter,0.356446953987842,outcome,example,Boolean_Expressions,60
boolean_operators_v2,AndExpression,1.18769694095732,outcome,example,Boolean_Expressions,60
boolean_operators_v2,BooleanDataType,1.97055348629868,outcome,example,Boolean_Expressions,60
boolean_operators_v2,ClassDefinition,0.0263289387223491,outcome,example,Boolean_Expressions,60
boolean_operators_v2,False,1.12464519519966,outcome,example,Boolean_Expressions,60
boolean_operators_v2,FormalMethodParameter,0.0435120602039102,outcome,example,Boolean_Expressions,60
boolean_operators_v2,java.lang.System.out.println,0.794136375174486,outcome,example,Boolean_Expressions,60
boolean_operators_v2,MethodDefinition,0.038670377077733,outcome,example,Boolean_Expressions,60
boolean_operators_v2,NotExpression,1.65145423411724,outcome,example,Boolean_Expressions,60
boolean_operators_v2,OrExpression,1.39181692361325,outcome,example,Boolean_Expressions,60
boolean_operators_v2,PublicClassSpecifier,0.0634373200599912,outcome,example,Boolean_Expressions,60
boolean_operators_v2,PublicMethodSpecifier,0.04156890505357,outcome,example,Boolean_Expressions,60
boolean_operators_v2,SimpleAssignmentExpression,0.0545318561802798,outcome,example,Boolean_Expressions,60
boolean_operators_v2,StaticMethodSpecifier,0.0706328961188937,outcome,example,Boolean_Expressions,60
boolean_operators_v2,StringAddition,1.64949635672849,outcome,example,Boolean_Expressions,60
boolean_operators_v2,StringDataType,0.673498766362655,outcome,example,Boolean_Expressions,60
boolean_operators_v2,StringLiteral,0.682392203190445,outcome,example,Boolean_Expressions,60
boolean_operators_v2,True,1.39181692361325,outcome,example,Boolean_Expressions,60
boolean_operators_v2,VoidDataType,0.0406005780140349,outcome,example,Boolean_Expressions,60
comparison_operators_v2,ActualMethodParameter,0.712893907975684,outcome,example,Boolean_Expressions,60
comparison_operators_v2,ClassDefinition,0.0263289387223491,outcome,example,Boolean_Expressions,60
comparison_operators_v2,EqualExpression,0.921994907614825,outcome,example,Boolean_Expressions,60
comparison_operators_v2,FormalMethodParameter,0.0435120602039102,outcome,example,Boolean_Expressions,60
comparison_operators_v2,GreaterEqualExpression,1.43757441415983,outcome,example,Boolean_Expressions,60
comparison_operators_v2,GreaterExpression,1.03963440547986,outcome,example,Boolean_Expressions,60
comparison_operators_v2,IfStatement,5.44510250556178,outcome,example,Boolean_Expressions,60
comparison_operators_v2,IntDataType,0.448999177575103,outcome,example,Boolean_Expressions,60
comparison_operators_v2,java.lang.System.out.println,1.58827275034897,outcome,example,Boolean_Expressions,60
comparison_operators_v2,LessEqualExpression,1.37062762453979,outcome,example,Boolean_Expressions,60
comparison_operators_v2,LessExpression,0.643628896578859,outcome,example,Boolean_Expressions,60
comparison_operators_v2,MethodDefinition,0.038670377077733,outcome,example,Boolean_Expressions,60
comparison_operators_v2,NotEqualExpression,1.46239799789896,outcome,example,Boolean_Expressions,60
comparison_operators_v2,PublicMethodSpecifier,0.04156890505357,outcome,example,Boolean_Expressions,60
comparison_operators_v2,SimpleAssignmentExpression,0.0545318561802798,outcome,example,Boolean_Expressions,60
comparison_operators_v2,StaticMethodSpecifier,0.0706328961188937,outcome,example,Boolean_Expressions,60
comparison_operators_v2,StringDataType,1.34699753272531,outcome,example,Boolean_Expressions,60
comparison_operators_v2,StringLiteral,1.36478440638089,outcome,example,Boolean_Expressions,60
comparison_operators_v2,VoidDataType,0.0406005780140349,outcome,example,Boolean_Expressions,60
conditional_operators_v2,ActualMethodParameter,0.237631302658561,outcome,example,Boolean_Expressions,60
conditional_operators_v2,AndExpression,1.18769694095732,outcome,example,Boolean_Expressions,60
conditional_operators_v2,ClassDefinition,0.0263289387223491,outcome,example,Boolean_Expressions,60
conditional_operators_v2,EqualExpression,1.84398981522965,outcome,example,Boolean_Expressions,60
conditional_operators_v2,FormalMethodParameter,0.0435120602039102,outcome,example,Boolean_Expressions,60
conditional_operators_v2,IfStatement,1.81503416852059,outcome,example,Boolean_Expressions,60
conditional_operators_v2,IntDataType,0.448999177575103,outcome,example,Boolean_Expressions,60
conditional_operators_v2,java.lang.System.out.println,0.529424250116324,outcome,example,Boolean_Expressions,60
conditional_operators_v2,MethodDefinition,0.038670377077733,outcome,example,Boolean_Expressions,60
conditional_operators_v2,OrExpression,1.39181692361325,outcome,example,Boolean_Expressions,60
