title,concept,weight,direction,content_type,topic_name,topic_order
jboolean_operators2,StaticMethodSpecifier,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,VoidDataType,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,BooleanDataType,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,SimpleAssignmentExpression,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,False,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,ObjectCreationStatement,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,ConstructorCall,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,ActualMethodParameter,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,IfStatement,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,ObjectMethodInvocation,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,GreaterExpression,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,True,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,IfElseStatement,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,DoubleDataType,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,ConstructorDefinition,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,PublicConstructorSpecifier,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,AddExpression,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,SubtractExpression,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,ReturnStatement,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,PrivateFieldSpecifier,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,InstanceField,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators2,SimpleVariable,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,ClassDefinition,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,PublicClassSpecifier,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,FormalMethodParameter,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,MethodDefinition,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,PublicMethodSpecifier,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,StaticMethodSpecifier,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,VoidDataType,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,IntDataType,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,SimpleAssignmentExpression,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,IfStatement,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,GreaterExpression,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,AndExpression,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,LessExpression,1.0,outcome,question,Boolean_Expressions,60
jboolean_operators1,PostIncrementExpression,1.0,outcome,question,Boolean_Expressions,60
jwrapper_class1,ClassDefinition,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,PublicClassSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,FormalMethodParameter,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,MethodDefinition,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,PublicMethodSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,StaticMethodSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,VoidDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,java.lang.Double,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,SimpleAssignmentExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,WrapperClassCreationStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,WrapperClassConstructorCall,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,ActualMethodParameter,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,java.lang.Integer,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,DoubleDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class1,MultiplyExpression,1.0,outcome,question,Wrapper_Classes,141
j2d_arrays4,ClassDefinition,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,PublicClassSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,FormalMethodParameter,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,MethodDefinition,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,PublicMethodSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,StaticMethodSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,VoidDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,ArrayInitializationStatement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,ArrayInitializer,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,ArrayVariable,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,MultiDimensionalArrayDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,IntDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,SimpleAssignmentExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,ForStatement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,NestedForLoops,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,LessExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,ArrayLength,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,PostIncrementExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,IfStatement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,ArrayElement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays4,GreaterExpression,1.0,outcome,question,Two-dimensional_Arrays,151
jwrapper_class3,java.util.ArrayList,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,ImportStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,ClassDefinition,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,PublicClassSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,FormalMethodParameter,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,MethodDefinition,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,PublicMethodSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,StaticMethodSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,VoidDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,DoubleDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,SimpleAssignmentExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,GenericObjectCreationStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,java.util.ArrayList.add,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,ActualMethodParameter,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,java.lang.Double,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,WrapperClassCreationStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,WrapperClassConstructorCall,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,ForEachStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,AddAssignmentExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class3,MultiplyExpression,1.0,outcome,question,Wrapper_Classes,141
j2d_arrays3,ClassDefinition,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,PublicClassSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,FormalMethodParameter,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,MethodDefinition,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,PublicMethodSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,StaticMethodSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,VoidDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,Constant,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,ConstantInitializationStatement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,IntDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,SimpleAssignmentExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,ArrayCreationStatement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,ArrayVariable,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,MultiDimensionalArrayDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,ForStatement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,NestedForLoops,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,LessExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,PostIncrementExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,ArrayElement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,AddExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,SubtractExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,java.lang.System.out.print,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,ActualMethodParameter,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays3,java.lang.System.out.println,1.0,outcome,question,Two-dimensional_Arrays,151
jwrapper_class2,ClassDefinition,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,PublicClassSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,FormalMethodParameter,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,MethodDefinition,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,PublicMethodSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,StaticMethodSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,VoidDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,AutoBoxing,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,java.lang.Double,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,SimpleAssignmentExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,WrapperClassCreationStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,WrapperClassConstructorCall,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,ActualMethodParameter,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,DoubleDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,java.lang.Integer,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,IntDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,ExplicitTypeCasting,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class2,AddExpression,1.0,outcome,question,Wrapper_Classes,141
j2d_arrays2,ClassDefinition,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,PublicClassSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,FormalMethodParameter,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,MethodDefinition,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,PublicMethodSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,StaticMethodSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,VoidDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,ArrayCreationStatement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,ArrayVariable,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,MultiDimensionalArrayDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,IntDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,SimpleAssignmentExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,ForStatement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,NestedForLoops,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,LessExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,ArrayLength,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,PostIncrementExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,ArrayElement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,AddExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays2,SubtractExpression,1.0,outcome,question,Two-dimensional_Arrays,151
jwrapper_class4,java.util.ArrayList,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ImportStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ClassDefinition,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,PublicClassSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,FormalMethodParameter,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,MethodDefinition,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,PublicMethodSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,StaticMethodSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,VoidDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,SimpleAssignmentExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,GenericObjectCreationStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,DoubleDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,java.util.ArrayList.add,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ActualMethodParameter,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,java.lang.Integer,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,WrapperClassCreationStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,WrapperClassConstructorCall,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,java.lang.Double,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,IntDataType,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ForStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,LessExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,java.util.ArrayList.size,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,PostIncrementExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ObjectCreationStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ConstructorCall,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,java.util.ArrayList.get,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ForEachStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,AddAssignmentExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ObjectMethodInvocation,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ConstructorDefinition,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,PublicConstructorSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,ReturnStatement,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,AddExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,SubtractExpression,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,PrivateFieldSpecifier,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,InstanceField,1.0,outcome,question,Wrapper_Classes,141
jwrapper_class4,SimpleVariable,1.0,outcome,question,Wrapper_Classes,141
j2d_arrays1,ClassDefinition,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,PublicClassSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,FormalMethodParameter,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,MethodDefinition,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,PublicMethodSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,StaticMethodSpecifier,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,VoidDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,ArrayInitializationStatement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,ArrayInitializer,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,ArrayVariable,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,MultiDimensionalArrayDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,IntDataType,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,SimpleAssignmentExpression,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,ArrayElement,1.0,outcome,question,Two-dimensional_Arrays,151
j2d_arrays1,AddExpression,1.0,outcome,question,Two-dimensional_Arrays,151
jInheritance4,java.util.ArrayList,1.0,outcome,question,Inheritance,153
jInheritance4,ImportStatement,1.0,outcome,question,Inheritance,153
jInheritance4,ClassDefinition,1.0,outcome,question,Inheritance,153
jInheritance4,PublicClassSpecifier,1.0,outcome,question,Inheritance,153
jInheritance4,FormalMethodParameter,1.0,outcome,question,Inheritance,153
jInheritance4,MethodDefinition,1.0,outcome,question,Inheritance,153
jInheritance4,PublicMethodSpecifier,1.0,outcome,question,Inheritance,153
jInheritance4,StaticMethodSpecifier,1.0,outcome,question,Inheritance,153
jInheritance4,VoidDataType,1.0,outcome,question,Inheritance,153
jInheritance4,SimpleAssignmentExpression,1.0,outcome,question,Inheritance,153
jInheritance4,GenericObjectCreationStatement,1.0,outcome,question,Inheritance,153
jInheritance4,java.util.ArrayList.add,1.0,outcome,question,Inheritance,153
jInheritance4,ActualMethodParameter,1.0,outcome,question,Inheritance,153
jInheritance4,ObjectCreationStatement,1.0,outcome,question,Inheritance,153
jInheritance4,ConstructorCall,1.0,outcome,question,Inheritance,153
jInheritance4,java.lang.System.out.println,1.0,outcome,question,Inheritance,153
jInheritance4,ObjectMethodInvocation,1.0,outcome,question,Inheritance,153
jInheritance4,java.util.ArrayList.get,1.0,outcome,question,Inheritance,153
jInheritance4,PublicFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance4,StaticFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance4,FinalFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance4,ClassField,1.0,outcome,question,Inheritance,153
jInheritance4,ClassConstantInitializationStatement,1.0,outcome,question,Inheritance,153
jInheritance4,IntDataType,1.0,outcome,question,Inheritance,153
jInheritance4,PrivateFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance4,InstanceField,1.0,outcome,question,Inheritance,153
jInheritance4,SimpleVariable,1.0,outcome,question,Inheritance,153
jInheritance4,ConstructorDefinition,1.0,outcome,question,Inheritance,153
jInheritance4,PublicConstructorSpecifier,1.0,outcome,question,Inheritance,153
jInheritance4,InstanceFieldInvocation,1.0,outcome,question,Inheritance,153
jInheritance4,ThisReference,1.0,outcome,question,Inheritance,153
jInheritance4,ReturnStatement,1.0,outcome,question,Inheritance,153
jInheritance4,DoubleDataType,1.0,outcome,question,Inheritance,153
jInheritance4,MultiplyExpression,1.0,outcome,question,Inheritance,153
jInheritance4,StringDataType,1.0,outcome,question,Inheritance,153
jInheritance4,StringLiteral,1.0,outcome,question,Inheritance,153
jInheritance4,OverridingToString,1.0,outcome,question,Inheritance,153
jInheritance4,StringAddition,1.0,outcome,question,Inheritance,153
jInheritance4,OverridingEquals,1.0,outcome,question,Inheritance,153
jInheritance4,BooleanDataType,1.0,outcome,question,Inheritance,153
jInheritance4,java.lang.Object,1.0,outcome,question,Inheritance,153
jInheritance4,ExplicitTypeCasting,1.0,outcome,question,Inheritance,153
jInheritance4,EqualExpression,1.0,outcome,question,Inheritance,153
jInheritance4,ConstantInvocation,1.0,outcome,question,Inheritance,153
jInheritance4,AndExpression,1.0,outcome,question,Inheritance,153
jInheritance4,ExtendsSpecification,1.0,outcome,question,Inheritance,153
jInheritance4,SuperclassConstructorCall,1.0,outcome,question,Inheritance,153
jInheritance4,IfElseStatement,1.0,outcome,question,Inheritance,153
jInheritance4,LessExpression,1.0,outcome,question,Inheritance,153
jInheritance4,DivideExpression,1.0,outcome,question,Inheritance,153
jInheritance4,SuperclassMethodCall,1.0,outcome,question,Inheritance,153
jInheritance4,SuperReference,1.0,outcome,question,Inheritance,153
jInheritance5,ClassDefinition,1.0,outcome,question,Inheritance,153
jInheritance5,PublicClassSpecifier,1.0,outcome,question,Inheritance,153
jInheritance5,FormalMethodParameter,1.0,outcome,question,Inheritance,153
jInheritance5,MethodDefinition,1.0,outcome,question,Inheritance,153
jInheritance5,PublicMethodSpecifier,1.0,outcome,question,Inheritance,153
jInheritance5,StaticMethodSpecifier,1.0,outcome,question,Inheritance,153
jInheritance5,VoidDataType,1.0,outcome,question,Inheritance,153
jInheritance5,SimpleAssignmentExpression,1.0,outcome,question,Inheritance,153
jInheritance5,ObjectCreationStatement,1.0,outcome,question,Inheritance,153
jInheritance5,ConstructorCall,1.0,outcome,question,Inheritance,153
jInheritance5,ActualMethodParameter,1.0,outcome,question,Inheritance,153
jInheritance5,MultiplyExpression,1.0,outcome,question,Inheritance,153
jInheritance5,java.lang.System.out.println,1.0,outcome,question,Inheritance,153
jInheritance5,PublicFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance5,StaticFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance5,FinalFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance5,ClassField,1.0,outcome,question,Inheritance,153
jInheritance5,ClassConstantInitializationStatement,1.0,outcome,question,Inheritance,153
jInheritance5,IntDataType,1.0,outcome,question,Inheritance,153
jInheritance5,PrivateFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance5,InstanceField,1.0,outcome,question,Inheritance,153
jInheritance5,SimpleVariable,1.0,outcome,question,Inheritance,153
jInheritance5,ConstructorDefinition,1.0,outcome,question,Inheritance,153
jInheritance5,PublicConstructorSpecifier,1.0,outcome,question,Inheritance,153
jInheritance5,InstanceFieldInvocation,1.0,outcome,question,Inheritance,153
jInheritance5,ThisReference,1.0,outcome,question,Inheritance,153
jInheritance5,ReturnStatement,1.0,outcome,question,Inheritance,153
jInheritance5,DoubleDataType,1.0,outcome,question,Inheritance,153
jInheritance5,StringDataType,1.0,outcome,question,Inheritance,153
jInheritance5,StringLiteral,1.0,outcome,question,Inheritance,153
jInheritance5,OverridingToString,1.0,outcome,question,Inheritance,153
jInheritance5,ObjectMethodInvocation,1.0,outcome,question,Inheritance,153
jInheritance5,StringAddition,1.0,outcome,question,Inheritance,153
jInheritance5,OverridingEquals,1.0,outcome,question,Inheritance,153
jInheritance5,BooleanDataType,1.0,outcome,question,Inheritance,153
jInheritance5,java.lang.Object,1.0,outcome,question,Inheritance,153
jInheritance5,ExplicitTypeCasting,1.0,outcome,question,Inheritance,153
jInheritance5,EqualExpression,1.0,outcome,question,Inheritance,153
jInheritance5,ConstantInvocation,1.0,outcome,question,Inheritance,153
jInheritance5,AndExpression,1.0,outcome,question,Inheritance,153
jInheritance5,ExtendsSpecification,1.0,outcome,question,Inheritance,153
jInheritance5,SuperclassConstructorCall,1.0,outcome,question,Inheritance,153
jInheritance5,IfElseStatement,1.0,outcome,question,Inheritance,153
jInheritance5,LessExpression,1.0,outcome,question,Inheritance,153
jInheritance5,DivideExpression,1.0,outcome,question,Inheritance,153
jInheritance5,SuperclassMethodCall,1.0,outcome,question,Inheritance,153
jInheritance5,SuperReference,1.0,outcome,question,Inheritance,153
jInheritance6,ClassDefinition,1.0,outcome,question,Inheritance,153
jInheritance6,PublicClassSpecifier,1.0,outcome,question,Inheritance,153
jInheritance6,FormalMethodParameter,1.0,outcome,question,Inheritance,153
jInheritance6,MethodDefinition,1.0,outcome,question,Inheritance,153
jInheritance6,PublicMethodSpecifier,1.0,outcome,question,Inheritance,153
jInheritance6,StaticMethodSpecifier,1.0,outcome,question,Inheritance,153
jInheritance6,VoidDataType,1.0,outcome,question,Inheritance,153
jInheritance6,SimpleAssignmentExpression,1.0,outcome,question,Inheritance,153
jInheritance6,ObjectCreationStatement,1.0,outcome,question,Inheritance,153
jInheritance6,ConstructorCall,1.0,outcome,question,Inheritance,153
jInheritance6,ActualMethodParameter,1.0,outcome,question,Inheritance,153
jInheritance6,IntDataType,1.0,outcome,question,Inheritance,153
jInheritance6,IfElseStatement,1.0,outcome,question,Inheritance,153
jInheritance6,java.lang.String.equals,1.0,outcome,question,Inheritance,153
jInheritance6,ObjectMethodInvocation,1.0,outcome,question,Inheritance,153
jInheritance6,MultiplyExpression,1.0,outcome,question,Inheritance,153
jInheritance6,AddExpression,1.0,outcome,question,Inheritance,153
jInheritance6,PublicFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance6,StaticFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance6,FinalFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance6,ClassField,1.0,outcome,question,Inheritance,153
jInheritance6,ClassConstantInitializationStatement,1.0,outcome,question,Inheritance,153
jInheritance6,PrivateFieldSpecifier,1.0,outcome,question,Inheritance,153
jInheritance6,InstanceField,1.0,outcome,question,Inheritance,153
jInheritance6,SimpleVariable,1.0,outcome,question,Inheritance,153
jInheritance6,ConstructorDefinition,1.0,outcome,question,Inheritance,153
jInheritance6,PublicConstructorSpecifier,1.0,outcome,question,Inheritance,153
jInheritance6,InstanceFieldInvocation,1.0,outcome,question,Inheritance,153
jInheritance6,ThisReference,1.0,outcome,question,Inheritance,153
jInheritance6,ReturnStatement,1.0,outcome,question,Inheritance,153
jInheritance6,DoubleDataType,1.0,outcome,question,Inheritance,153
jInheritance6,StringDataType,1.0,outcome,question,Inheritance,153
jInheritance6,StringLiteral,1.0,outcome,question,Inheritance,153
jInheritance6,OverridingToString,1.0,outcome,question,Inheritance,153
jInheritance6,StringAddition,1.0,outcome,question,Inheritance,153
jInheritance6,OverridingEquals,1.0,outcome,question,Inheritance,153
jInheritance6,BooleanDataType,1.0,outcome,question,Inheritance,153
jInheritance6,java.lang.Object,1.0,outcome,question,Inheritance,153
jInheritance6,ExplicitTypeCasting,1.0,outcome,question,Inheritance,153
jInheritance6,EqualExpression,1.0,outcome,question,Inheritance,153
jInheritance6,ConstantInvocation,1.0,outcome,question,Inheritance,153
jInheritance6,AndExpression,1.0,outcome,question,Inheritance,153
jInheritance6,ExtendsSpecification,1.0,outcome,question,Inheritance,153
jInheritance6,SuperclassConstructorCall,1.0,outcome,question,Inheritance,153
jInheritance6,LessExpression,1.0,outcome,question,Inheritance,153
jInheritance6,DivideExpression,1.0,outcome,question,Inheritance,153
jInheritance6,SuperclassMethodCall,1.0,outcome,question,Inheritance,153
jInheritance6,SuperReference,1.0,outcome,question,Inheritance,153
jnested3,ClassDefinition,1.0,outcome,question,Nested_Loops,120
jnested3,PublicClassSpecifier,1.0,outcome,question,Nested_Loops,120
jnested3,FormalMethodParameter,1.0,outcome,question,Nested_Loops,120
jnested3,MethodDefinition,1.0,outcome,question,Nested_Loops,120
jnested3,PublicMethodSpecifier,1.0,outcome,question,Nested_Loops,120
jnested3,StaticMethodSpecifier,1.0,outcome,question,Nested_Loops,120
jnested3,VoidDataType,1.0,outcome,question,Nested_Loops,120
jnested3,DoubleDataType,1.0,outcome,question,Nested_Loops,120
jnested3,SimpleAssignmentExpression,1.0,outcome,question,Nested_Loops,120
jnested3,IntDataType,1.0,outcome,question,Nested_Loops,120
jnested3,ForStatement,1.0,outcome,question,Nested_Loops,120
